venta_id,sucursal_id,producto_id,cantidad,monto_total,metodo_pago,fecha_venta,canal
V002032,S13,P01408,4,21192.13,Yape,2026-06-04,ecommerce
V012771,S11,P01003,2,887.55,tarjeta_credito,2026-03-17,tienda_fisica
V002670,S08,P00813,2,7075.08,transferencia,2026-05-15,ecommerce
V006505,S27,P01814,2,2876.22,plin,2026-07-24,tienda_fisica
V005933,S14,P00075,4,20642.21,Tarjeta de credito,2026-01-12,tienda_fisica
V010771,S32,P01821,4,25082.79,efectivo,2026-02-05,ecommerce
V009029,,P02637,4,15074.92,Yape,2026-01-13,ecommerce
V003569,S37,P02690,3,2121.6,TARJETA,2026-02-27,ecommerce
V014406,S35,P01971,2,5911.46,Tarjeta de credito,2026-01-24,tienda_fisica
V014373,S38,P01766,1,4918.21,Efectivo,2026-01-15,tienda_fisica
V009157,S10,P01343,1,2445.62,Tarjeta de credito,2026-01-18,tienda_fisica
V004164,S29,P00649,3,14807.21,Yape,2026-08-17,ecommerce
V004221,S11,P01228,1,,PLIN,2026-05-10,tienda_fisica
V003430,S34,P00755,4,12657.56,Yape,2026-08-14,tienda_fisica
V010793,S07,P00940,4,26550.07,Transferencia bancaria,2026-05-04,tienda_fisica
V007416,S05,P02208,1,1772.16,tarjeta_credito,2026-01-16,tienda_fisica
V003941,S11,P01008,4,841.44,yape,2026-02-19,tienda_fisica
V001349,S12,P00762,4,28829.94,Plin,2026-07-14,tienda_fisica
V008750,,P02670,1,329.06,plin,2026-05-08,tienda_fisica
V006001,S02,P00813,1,1361.74,Tarjeta de credito,2026-03-21,tienda_fisica
V010950,S23,P01452,3,11817.56,transferencia,2026-04-04,tienda_fisica
V004496,S06,P00632,2,13063.86,tarjeta_credito,2026-04-09,tienda_fisica
V005767,S28,P02928,4,30307.83,plin,2026-03-02,tienda_fisica
V012860,S39,P02750,2,336.36,TARJETA,2026-03-15,tienda_fisica
V012217,,P01830,2,10141.86,Tarjeta de credito,2026-06-18,tienda_fisica
V014042,S22,P01679,2,1827.7,transferencia,2026-04-02,ecommerce
V005805,S29,P02928,1,-2258.19,plin,2026-06-25,ecommerce
V009302,S14,P01934,2,4115.66,tarjeta_credito,2026-05-17,tienda_fisica
V011830,S20,P00667,1,7592.92,plin,2026-02-06,tienda_fisica
V006190,S23,P02846,3,2143.61,tarjeta,2026-05-09,tienda_fisica
V007738,S01,P01981,4,30873.03,EFV,2026-06-09,tienda_fisica
V011463,S24,P02223,1,308.03,Efectivo,2026-08-01,tienda_fisica
V006848,S12,P00505,1,7897.04,Plin,2026-08-09,tienda_fisica
V007109,S33,P02216,1,2190.51,tarjeta,2026-05-24,tienda_fisica
V013414,S33,P01215,3,18330.14,TC,2026-01-17,tienda_fisica
V004177,S29,P01207,3,5367.06,efectivo,2026-08-10,tienda_fisica
V005030,S18,P00432,3,6293.81,TARJETA,2026-03-18,tienda_fisica
V007469,S13,P00981,2,3614.79,Plin,2026-04-10,tienda_fisica
V010224,S26,P02747,2,10300.15,YAPE,2026-07-01,tienda_fisica
V000396,S11,P00471,4,7564.63,EFECTIVO,2026-04-24,tienda_fisica
V008139,S35,P01908,2,4415.39,Plin,2026-02-21,tienda_fisica
V003146,S09,P02479,4,25520.79,Efectivo,2026-02-19,tienda_fisica
V011843,S04,P01741,2,3342.56,transferencia,2026-05-16,tienda_fisica
V003305,S30,P01291,1,4878.03,transferencia,2026-06-12,tienda_fisica
V002687,S23,P00937,2,15381.28,YAPE,2026-01-07,tienda_fisica
V012740,S30,P01619,2,6995.24,plin,2026-05-07,tienda_fisica
V001577,S35,P01385,1,-4763.45,tarjeta_credito,2026-03-22,tienda_fisica
V012808,S10,P01205,1,3693.18,EFECTIVO,2026-04-17,tienda_fisica
V002864,S20,P02487,4,12264.08,YAPE,2026-07-20,ecommerce
V007663,S01,P00782,3,12110.97,Efectivo,2026-07-13,tienda_fisica
V014630,S17,P02811,4,5320.54,Plin,2026-01-09,tienda_fisica
V001447,S08,P02293,1,7155.58,tarjeta_credito,2026-02-21,tienda_fisica
V003518,S01,P02175,3,22023.38,EFECTIVO,2026-06-24,ecommerce
V007881,S39,P01892,1,7721.22,Tarjeta de credito,2026-06-07,tienda_fisica
V002838,S21,P00545,3,793.38,EFV,2026-02-04,tienda_fisica
V006362,S19,P02781,2,10941.29,EFV,2026-02-21,ecommerce
V009979,S21,P01953,4,5298.97,tarjeta,2026-05-06,tienda_fisica
V014582,S03,P00488,4,8729.13,Efectivo,2026-03-08,tienda_fisica
V005608,S17,P00411,2,13420.05,TARJETA,2026-07-20,tienda_fisica
V011974,S38,P01732,4,4922.44,tarjeta,2026-06-12,tienda_fisica
V011721,S37,P01925,4,17986.47,Yape,2026-02-26,tienda_fisica
V006941,S01,P00972,3,23560.24,tarjeta,2026-06-28,ecommerce
V004506,S13,P02654,2,7290.46,plin,2026-01-09,tienda_fisica
V011526,S36,P00497,3,22403.24,EFECTIVO,2026-07-16,ecommerce
V014152,S39,P02597,2,10937.29,plin,2026-07-01,ecommerce
V013840,S21,P00701,1,2645.06,YAPE,2026-01-20,tienda_fisica
V012749,S26,P01196,3,23745.36,EFECTIVO,2026-08-10,ecommerce
V012997,S14,P02167,1,1610.25,efectivo,2026-01-03,ecommerce
V009816,S07,P02662,3,9312.0,PLIN,2026-01-19,ecommerce
V012622,S12,P00173,3,15264.9,EFECTIVO,2026-08-25,tienda_fisica
V009567,S06,P00192,3,20174.45,Transferencia bancaria,2026-04-14,ecommerce
V013285,S09,P01463,4,24655.08,PLIN,01/03/2026,tienda_fisica
V000505,S37,P01563,2,778.49,EFECTIVO,2026-06-22,tienda_fisica
V011211,S34,P00553,2,3576.18,transferencia,2026-01-11,tienda_fisica
V006794,S07,P01509,3,11103.01,efectivo,2026-02-18,tienda_fisica
V005526,S05,P02252,0,20364.05,plin,2026-03-27,ecommerce
V005755,S34,P02644,2,1883.22,efectivo,2026-06-20,tienda_fisica
V010320,S02,P01853,2,11055.79,tarjeta_credito,2026-02-07,tienda_fisica
V014187,S11,P01348,1,6782.28,plin,2026-04-28,tienda_fisica
V003553,S16,P02319,3,4809.79,Tarjeta de credito,2026-01-25,tienda_fisica
V005329,S27,P01923,1,4166.3,tarjeta_credito,2026-02-27,tienda_fisica
V008749,S09,P02668,2,15687.9,Transferencia bancaria,2026-05-10,tienda_fisica
V014889,S27,P01908,2,11893.74,TC,2026-08-04,ecommerce
V007197,S28,P02496,1,5143.6,efectivo,2026-06-12,tienda_fisica
V003107,S32,P01754,1,6367.55,Yape,2026-04-07,tienda_fisica
V014736,S40,P01789,1,1925.37,EFECTIVO,2026-08-22,ecommerce
V012493,S15,P01005,2,9821.87,TC,2026-07-08,ecommerce
V010782,S36,P02522,4,10143.32,Efectivo,2026-02-14,tienda_fisica
V014693,S24,P01086,3,22961.71,EFECTIVO,2026-01-09,tienda_fisica
V007318,S38,P02216,1,3550.59,transferencia,2026-08-17,tienda_fisica
V010946,S36,P00860,4,6542.44,PLIN,2026-04-17,tienda_fisica
V014135,S25,P00711,4,,tarjeta,2026-03-14,ecommerce
V012225,S18,P01869,3,15348.58,Tarjeta de credito,2026-04-15,tienda_fisica
V013557,S24,P00061,3,19103.98,yape,2026-01-26,ecommerce
V012801,S37,P02959,4,28552.9,PLIN,2026-02-23,tienda_fisica
V010815,S15,P02596,2,1445.11,Transferencia bancaria,2026-08-08,tienda_fisica
V003136,S29,P01608,2,1943.6,EFECTIVO,2026-06-28,tienda_fisica
V011357,S27,P02218,1,-7100.89,Plin,2026-02-25,ecommerce
V002140,S29,P01133,4,31185.7,EFECTIVO,2026-05-11,tienda_fisica
V001847,S10,P00712,2,489.51,EFECTIVO,2026-04-06,ecommerce
V004738,S32,P00934,3,22719.6,tarjeta_credito,2026-04-19,tienda_fisica
V011172,S33,P02457,4,4409.43,transferencia,2026-08-26,ecommerce
V004793,S27,P02986,3,15420.05,tarjeta_credito,2026-08-05,tienda_fisica
V013571,S23,P00226,2,8508.54,efectivo,2026-07-19,tienda_fisica
V000584,S15,P01285,4,22965.2,Plin,2026-05-02,tienda_fisica
V009469,S20,P00428,3,21126.99,Yape,2026-06-01,tienda_fisica
V003191,S31,P00393,1,2865.01,Yape,2026-05-21,tienda_fisica
V013826,S25,P01971,4,21558.59,PLIN,2026-06-15,tienda_fisica
V004363,S04,P00348,1,5970.99,TARJETA,2026-08-11,tienda_fisica
V007237,S02,P01373,3,6762.47,plin,05/03/2026,tienda_fisica
V007211,S36,P01947,4,-7774.83,Yape,2026-03-19,tienda_fisica
V007054,S31,P01959,2,10616.93,Yape,2026-02-02,tienda_fisica
V014750,S02,P00857,4,21025.76,EFECTIVO,2026-07-20,tienda_fisica
V008039,S32,P02102,3,12539.98,transferencia,2026-03-19,tienda_fisica
V010343,S19,P02471,4,10350.9,plin,2026-07-22,tienda_fisica
V003067,S02,P02536,3,6120.14,Tarjeta de credito,2026-07-24,tienda_fisica
V001590,S05,P02085,4,12320.67,efectivo,2026-04-27,tienda_fisica
V002834,S04,P02216,1,6805.57,efectivo,2026-08-26,tienda_fisica
V001483,S03,P00183,2,1363.24,TC,2026-03-22,tienda_fisica
V006623,S29,P01104,1,255.16,Tarjeta de credito,2026-06-01,tienda_fisica
V013949,S20,P00925,3,6591.59,TARJETA,2026-04-03,tienda_fisica
V003814,S07,P01820,1,1436.26,Transferencia bancaria,2026-03-19,ecommerce
V010703,S25,P02780,2,12604.41,TC,2026-04-09,tienda_fisica
V014626,S38,P02213,2,2983.07,Efectivo,2026-04-07,tienda_fisica
V000658,S18,P00274,4,9248.4,transferencia,2026-06-19,tienda_fisica
V006238,,P00334,3,19715.59,efectivo,2026-01-05,tienda_fisica
V004058,S28,P00581,4,3960.7,EFECTIVO,2026-05-08,tienda_fisica
V005520,S14,P02105,1,7332.28,YAPE,2026-02-28,ecommerce
V012018,S29,P02930,2,1827.91,tarjeta_credito,2026-02-10,ecommerce
V014198,,P00643,4,5015.09,YAPE,2026-01-27,tienda_fisica
V006144,S30,P00088,3,-11170.12,PLIN,2026-02-28,tienda_fisica
V005216,S33,P00120,3,8953.62,Tarjeta de credito,2026-02-17,tienda_fisica
V010775,S28,P01339,2,8999.1,plin,2026-06-25,tienda_fisica
V011515,S20,P02134,3,9791.51,EFECTIVO,2026-01-06,tienda_fisica
V009230,S26,P02147,3,18379.94,Efectivo,2026-08-05,tienda_fisica
V004109,S04,P00147,1,7114.42,Tarjeta de credito,2026-08-23,tienda_fisica
V014514,S12,P01313,3,4973.13,Tarjeta de credito,09/02/2026,tienda_fisica
V013172,S18,P02955,4,9128.6,EFV,2026-07-09,tienda_fisica
V000490,S20,P02182,1,4449.69,TARJETA,2026-07-20,tienda_fisica
V001534,S23,P02274,3,14418.96,YAPE,2026-05-19,tienda_fisica
V004847,S38,P02922,2,9789.91,Tarjeta de credito,2026-03-08,tienda_fisica
V013005,S08,P00862,2,4431.82,transferencia,2026-07-10,tienda_fisica
V011818,S04,P01572,3,13758.84,Transferencia bancaria,2026-04-04,ecommerce
V011933,S04,P00146,4,,EFECTIVO,2026-03-28,tienda_fisica
V014392,S15,P02464,4,19501.82,EFV,2026-01-24,tienda_fisica
V013855,S23,P01231,3,1682.78,EFECTIVO,2026-04-28,tienda_fisica
V001885,S07,P00560,2,6932.02,Plin,2026-02-05,tienda_fisica
V002546,S23,P00250,3,23367.8,yape,2026-05-16,ecommerce
V010998,S38,P02899,3,18066.45,Yape,2026-05-15,tienda_fisica
V001136,S01,P01228,1,1813.71,plin,2026-03-11,ecommerce
V006840,S05,P00609,2,6385.88,yape,2026-02-03,tienda_fisica
V002965,S12,P01724,2,8976.25,Transferencia bancaria,2026-04-18,tienda_fisica
V002590,S37,P01539,3,7881.77,plin,2026-02-18,tienda_fisica
V009274,S28,P02182,2,15989.33,TARJETA,13/03/2026,tienda_fisica
V000285,S13,P02477,4,20028.24,yape,2026-02-08,tienda_fisica
V014176,S34,P00550,2,6058.93,Transferencia bancaria,2026-04-26,tienda_fisica
V008864,S01,P01122,3,6827.72,yape,2026-01-01,ecommerce
V006024,S39,P02119,2,3730.27,tarjeta_credito,2026-02-09,ecommerce
V006220,S34,P02503,4,941.57,Efectivo,2026-06-24,ecommerce
V008653,S17,P02655,1,6886.72,transferencia,2026-06-07,ecommerce
V005743,S40,P02332,3,13971.32,Tarjeta de credito,2026-01-23,tienda_fisica
V007519,S37,P00180,1,6939.34,TC,2026-04-13,ecommerce
V011494,S27,P01106,4,16818.63,TC,2026-05-06,ecommerce
V008733,S21,P01308,1,5366.4,yape,2026-01-16,tienda_fisica
V002642,S30,P01310,2,13108.23,TC,2026-07-07,tienda_fisica
V004509,S13,P01380,3,6022.56,tarjeta,2026-01-22,ecommerce
V011266,S11,P02788,3,21174.08,TC,2026-05-07,tienda_fisica
V001131,S33,P00167,4,5553.12,Yape,2026-01-15,tienda_fisica
V003216,S19,P00270,4,,Yape,2026-07-12,tienda_fisica
V006369,S13,P01053,4,14964.53,Efectivo,2026-02-27,ecommerce
V008184,S11,P02014,4,24999.24,YAPE,2026-08-03,tienda_fisica
V007680,S01,P02780,3,2433.67,efectivo,2026-04-11,tienda_fisica
V003828,S40,P00364,2,,transferencia,2026-05-18,tienda_fisica
V005862,S06,P00398,1,1641.98,Yape,2026-05-22,tienda_fisica
V010249,S23,P01492,1,428.01,transferencia,2026-06-22,tienda_fisica
V013674,S38,P01803,2,13891.01,Transferencia bancaria,2026-03-12,tienda_fisica
V007651,S34,P00799,3,10051.4,Efectivo,2026-02-20,ecommerce
V014748,S23,P01590,3,9631.97,transferencia,2026-06-28,tienda_fisica
V009854,S12,P00262,3,12288.31,Yape,2026-01-23,tienda_fisica
V012894,S16,P02518,1,-1925.52,Transferencia bancaria,2026-03-25,tienda_fisica
V010028,S06,P02001,1,4480.69,PLIN,2026-06-09,ecommerce
V003356,S26,P00252,2,2465.21,plin,2026-03-15,tienda_fisica
V008887,S22,P01254,1,1905.27,efectivo,2026-01-19,tienda_fisica
V009723,S29,P02302,1,4577.4,plin,2026-08-18,tienda_fisica
V008951,S24,P00454,2,,Plin,2026-08-06,tienda_fisica
V013417,S02,P00790,4,19261.26,Plin,2026-02-17,tienda_fisica
V014536,S26,P02060,1,6789.16,yape,2026-01-03,tienda_fisica
V014141,S39,P00887,1,3427.87,Plin,2026-07-18,ecommerce
V003512,S31,P00543,4,23767.31,YAPE,2026-03-09,tienda_fisica
V005609,S11,P00090,4,9778.37,efectivo,2026-01-06,ecommerce
V012758,S39,P00510,2,3604.09,EFECTIVO,2026-01-17,tienda_fisica
V007475,S21,P02632,4,-25280.83,tarjeta,2026-07-22,ecommerce
V005972,S06,P01483,3,18964.38,Yape,2026-04-15,tienda_fisica
V007927,S07,P00136,1,6579.36,TC,2026-08-08,tienda_fisica
V014109,S25,P00210,4,11142.08,Yape,2026-06-01,tienda_fisica
V013980,S08,P00875,4,10172.19,TARJETA,2026-01-28,ecommerce
V001437,S31,P02248,2,9183.37,Yape,2026-02-18,tienda_fisica
V012071,S28,P00081,2,4958.09,EFV,26/08/2026,tienda_fisica
V012687,S18,P01265,4,30311.95,efectivo,2026-06-21,tienda_fisica
V003565,S02,P00035,2,11732.54,YAPE,2026-08-27,ecommerce
V011549,S11,P01254,3,17389.12,EFV,2026-06-07,tienda_fisica
V004654,S31,P00649,2,2622.33,TC,2026-06-28,ecommerce
V012040,S12,P02488,1,0,plin,2026-03-27,tienda_fisica
V011661,S27,P01939,3,15815.44,PLIN,2026-03-15,tienda_fisica
V007991,S33,P02040,4,10529.13,transferencia,2026-05-25,ecommerce
V013140,S37,P00086,1,4687.05,tarjeta_credito,2026-06-06,tienda_fisica
V010518,S17,P02090,4,25216.31,Tarjeta de credito,2026-06-13,tienda_fisica
V007804,S23,P01584,1,4751.53,TARJETA,2026-05-06,ecommerce
V000424,S11,P02335,3,5954.29,plin,24/01/2026,tienda_fisica
V004058,S28,P00581,4,3960.7,EFECTIVO,2026-05-08,tienda_fisica
V008476,S38,P01729,2,13120.7,Yape,2026-07-26,tienda_fisica
V000327,S30,P01083,2,8956.36,plin,2026-02-19,tienda_fisica
V011374,S09,P00950,4,20443.89,Yape,2026-02-23,tienda_fisica
V014010,S25,P02495,4,26625.64,yape,2026-01-18,tienda_fisica
V000427,S12,P02099,2,4541.49,EFECTIVO,2026-02-24,tienda_fisica
V014234,S05,P00277,0,12768.81,efectivo,2026-02-22,tienda_fisica
V012946,S24,P02302,3,22542.28,tarjeta_credito,2026-03-05,tienda_fisica
V002934,S16,P00805,3,14736.55,efectivo,2026-06-24,tienda_fisica
V012128,S16,P00885,1,7518.55,Tarjeta de credito,2026-04-19,tienda_fisica
V008561,S24,P00059,3,16663.94,Transferencia bancaria,2026-03-16,tienda_fisica
V004192,S32,P02337,1,,plin,2026-02-04,ecommerce
V013783,S28,P02544,1,5137.77,efectivo,2026-08-11,tienda_fisica
V007971,S20,P02523,1,3332.55,YAPE,2026-05-22,tienda_fisica
V009446,S11,P02485,2,3352.36,tarjeta_credito,2026-06-24,tienda_fisica
V013166,S35,P02620,2,8878.18,transferencia,22/01/2026,tienda_fisica
V001958,S38,P00729,2,390.85,efectivo,2026-05-18,tienda_fisica
V001050,S29,P00851,4,25652.26,Efectivo,2026-05-25,tienda_fisica
V002262,,P00682,2,13008.4,plin,2026-01-14,tienda_fisica
V013348,S08,P02867,3,1079.3,Efectivo,13/03/2026,tienda_fisica
V014486,S11,P02654,2,10955.08,Yape,2026-03-10,tienda_fisica
V006110,S18,P01616,0,22816.09,Yape,2026-07-08,ecommerce
V001658,S21,P02450,1,509.99,EFV,2026-08-18,tienda_fisica
V004573,,P00157,4,14417.67,yape,2026-06-25,tienda_fisica
V008961,S14,P01166,2,6017.7,plin,2026-01-22,tienda_fisica
V001515,S02,P01899,2,2413.28,plin,2026-07-01,ecommerce
V008018,S37,P02352,4,14731.45,Efectivo,2026-02-23,tienda_fisica
V009051,S10,P00855,3,19476.41,Tarjeta de credito,2026-06-06,tienda_fisica
V014978,S23,P00231,1,1512.4,Transferencia bancaria,2026-01-10,tienda_fisica
V003925,S14,P00904,2,7964.53,TC,2026-08-12,tienda_fisica
V003315,S16,P02578,2,4443.96,plin,2026-06-01,tienda_fisica
V003163,S33,P00829,3,22285.97,Plin,2026-08-17,tienda_fisica
V006669,S31,P00943,4,9996.46,TARJETA,2026-04-12,tienda_fisica
V010399,S05,P00551,3,10658.14,plin,2026-04-15,tienda_fisica
V014903,S32,P00744,2,5949.23,transferencia,2026-07-09,tienda_fisica
V013068,S35,P01441,4,-5430.26,TARJETA,2026-08-26,tienda_fisica
V005895,S29,P01219,1,3840.99,yape,2026-08-13,tienda_fisica
V013853,S20,P00858,4,6679.65,plin,2026-06-11,tienda_fisica
V013747,S39,P00099,4,19829.29,TARJETA,2026-05-08,ecommerce
V011855,S28,P01549,1,3969.14,PLIN,2026-05-28,tienda_fisica
V013797,S01,P02225,1,4810.43,Plin,2026-08-18,tienda_fisica
V011942,S30,P02885,2,1111.38,Efectivo,2026-03-02,tienda_fisica
V010773,S15,P01098,1,5660.39,plin,03/07/2026,tienda_fisica
V000247,S14,P00018,2,401.42,Transferencia bancaria,2026-04-04,tienda_fisica
V014405,S09,P01426,1,6095.6,yape,2026-08-28,tienda_fisica
V007687,S02,P01706,3,4963.21,YAPE,2026-07-14,tienda_fisica
V009468,S31,P02403,2,14168.56,TARJETA,2026-05-18,tienda_fisica
V003977,S20,P02144,1,4168.33,plin,2026-06-07,ecommerce
V014830,S13,P01993,1,3559.2,Efectivo,2026-02-19,tienda_fisica
V001133,S15,P01468,3,12893.58,Yape,2026-02-18,tienda_fisica
V002175,S13,P00187,4,19628.71,PLIN,2026-02-19,tienda_fisica
V010186,S29,P02907,3,2552.66,efectivo,2026-07-15,tienda_fisica
V014867,S38,P00113,2,15378.93,TARJETA,2026-08-14,tienda_fisica
V013065,S02,P02733,4,14997.18,EFECTIVO,2026-07-27,tienda_fisica
V010477,S05,P02695,2,5444.55,Tarjeta de credito,2026-01-26,tienda_fisica
V002661,S13,P02479,3,8453.92,TARJETA,2026-04-15,tienda_fisica
V012079,S19,P00619,4,6608.59,Tarjeta de credito,2026-04-09,ecommerce
V010155,S03,P00200,4,10447.59,Plin,2026-07-09,tienda_fisica
V012864,S05,P00832,3,10187.76,TC,2026-05-14,tienda_fisica
V001543,S17,P00100,4,5534.82,YAPE,2026-03-09,tienda_fisica
V000367,S02,P02680,3,2903.9,EFECTIVO,2026-05-06,tienda_fisica
V001198,S05,P02802,2,11553.49,plin,2026-06-03,tienda_fisica
V008682,S02,P01380,2,3183.86,transferencia,2026-08-19,tienda_fisica
V010215,S05,P02577,4,25774.63,PLIN,2026-02-02,tienda_fisica
V006256,S27,P00790,3,2464.96,plin,2026-02-08,tienda_fisica
V000439,S06,P00108,2,12835.21,EFV,08/08/2026,ecommerce
V004770,S19,P00687,4,7184.12,Yape,2026-06-06,tienda_fisica
V014714,S22,P01987,2,13021.2,PLIN,2026-08-14,tienda_fisica
V007358,S26,P00161,1,1560.55,Transferencia bancaria,2026-08-27,tienda_fisica
V002913,S05,P01439,1,5024.73,plin,2026-07-19,tienda_fisica
V000206,S35,P02923,3,2882.28,EFECTIVO,2026-08-10,ecommerce
V004610,S05,P02388,3,17354.0,Yape,2026-07-01,tienda_fisica
V005797,S18,P00673,1,6319.97,tarjeta_credito,2026-04-10,tienda_fisica
V004313,S39,P01441,3,6665.6,TC,2026-04-02,tienda_fisica
V012928,S17,P00156,4,5082.62,EFV,2026-04-24,tienda_fisica
V004418,S30,P02659,4,22533.48,Plin,2026-08-21,tienda_fisica
V008983,S31,P01774,3,1914.39,Plin,2026-01-05,tienda_fisica
V013016,S07,P00712,3,22004.89,Efectivo,2026-08-27,ecommerce
V004661,S12,P00983,3,21651.43,tarjeta,2026-07-04,tienda_fisica
V001329,S39,P01779,4,8124.0,Yape,2026-05-21,tienda_fisica
V009444,S36,P02514,0,1821.85,TC,2026-04-28,tienda_fisica
V006586,S30,P00816,1,7882.46,tarjeta,2026-02-18,tienda_fisica
V010007,,P01933,2,13812.26,plin,2026-05-24,tienda_fisica
V014752,S34,P01496,4,19797.19,Transferencia bancaria,2026-06-10,tienda_fisica
V008240,S15,P02953,3,9861.46,EFECTIVO,2026-08-05,tienda_fisica
V005062,S27,P00568,3,7648.73,Plin,2026-05-15,ecommerce
V013678,S31,P02939,1,251.91,EFV,2026-05-17,tienda_fisica
V011736,S37,P01497,4,4574.47,transferencia,2026-03-27,tienda_fisica
V003023,S01,P01888,2,,plin,2026-01-01,tienda_fisica
V000965,S11,P02715,4,14189.65,TARJETA,2026-03-25,tienda_fisica
V006744,S10,P02729,1,2623.98,TARJETA,2026-02-09,tienda_fisica
V008986,S27,P01300,2,5072.6,Transferencia bancaria,2026-06-04,tienda_fisica
V007976,S06,P02290,3,5100.16,efectivo,2026-02-26,tienda_fisica
V014295,S26,P01762,4,27043.05,Tarjeta de credito,2026-02-16,ecommerce
V000420,S30,P00160,3,7775.13,TC,2026-03-21,tienda_fisica
V005824,S10,P01272,0,13528.22,Yape,2026-04-22,tienda_fisica
V011280,S01,P00454,1,5281.6,Transferencia bancaria,2026-04-10,tienda_fisica
V009951,S02,P01903,1,2490.13,Tarjeta de credito,2026-06-03,tienda_fisica
V004145,S26,P01345,4,10320.47,TARJETA,2026-06-22,tienda_fisica
V010411,S13,P02166,2,13004.46,transferencia,2026-04-04,tienda_fisica
V014640,S39,P02190,0,21437.07,efectivo,2026-06-14,tienda_fisica
V013157,S22,P02039,2,4895.55,tarjeta,2026-06-02,tienda_fisica
V001405,S38,P02357,2,3609.86,Efectivo,2026-07-06,tienda_fisica
V011686,S24,P01498,4,19943.34,Yape,2026-03-04,ecommerce
V000915,S37,P01507,1,1283.11,Transferencia bancaria,2026-02-21,tienda_fisica
V014946,S20,P02612,2,15067.11,YAPE,2026-03-07,tienda_fisica
V008674,S38,P02145,3,899.06,tarjeta,2026-03-23,tienda_fisica
V002328,S04,P02113,1,4995.58,EFECTIVO,2026-05-03,tienda_fisica
V002467,S12,P01337,3,,tarjeta,2026-04-16,tienda_fisica
V004838,S28,P01753,4,14373.0,plin,2026-03-20,ecommerce
V003999,S32,P00153,1,4943.94,TARJETA,2026-02-09,ecommerce
V004072,S14,P00575,2,15754.77,YAPE,2026-08-12,tienda_fisica
V012609,S02,P02410,3,18676.89,EFV,2026-02-23,tienda_fisica
V006486,S25,P00836,4,27621.33,TC,2026-03-14,tienda_fisica
V003952,S18,P00239,3,23570.17,tarjeta_credito,2026-06-28,ecommerce
V005531,S27,P01602,4,28907.64,Plin,2026-08-19,tienda_fisica
V006583,S30,P01159,1,1114.91,yape,2026-03-15,ecommerce
V013111,S22,P00579,4,17565.38,Tarjeta de credito,2026-01-01,tienda_fisica
V009480,S23,P02817,4,10467.5,tarjeta,2026-05-05,tienda_fisica
V000931,S26,P02349,4,12510.66,tarjeta_credito,2026-07-23,ecommerce
V013500,S04,P02395,1,1293.58,PLIN,2026-07-03,tienda_fisica
V006995,S05,P02361,4,24703.72,plin,2026-04-12,ecommerce
V003602,S30,P00881,2,15015.35,efectivo,2026-08-11,ecommerce
V009332,S08,P01231,1,1412.0,TARJETA,2026-08-09,tienda_fisica
V000843,S21,P00075,4,19919.6,Plin,2026-01-26,tienda_fisica
V000852,S09,P00730,2,6077.23,Yape,2026-07-10,tienda_fisica
V000041,S17,P01688,4,18639.46,yape,2026-01-07,tienda_fisica
V012287,S33,P01357,1,7836.46,EFV,2026-03-06,tienda_fisica
V013167,S31,P01201,2,5177.27,TC,2026-07-19,tienda_fisica
V004278,S30,P00385,3,5632.9,tarjeta_credito,2026-07-27,tienda_fisica
V003294,S10,P01105,2,7172.93,TC,2026-05-18,tienda_fisica
V009491,S10,P00856,4,6621.32,EFECTIVO,2026-04-06,tienda_fisica
V005993,S05,P00375,4,15474.06,YAPE,2026-04-07,tienda_fisica
V004849,S38,P00613,4,8521.95,YAPE,2026-01-07,tienda_fisica
V006762,,P01581,1,730.77,Efectivo,2026-03-09,tienda_fisica
V011309,S24,P01924,2,5474.82,Plin,2026-05-17,tienda_fisica
V000575,S05,P01885,3,14951.49,tarjeta,2026-07-01,tienda_fisica
V001054,S17,P02302,3,-4896.7,transferencia,2026-08-13,ecommerce
V007585,S36,P00862,2,12526.04,Yape,2026-02-23,tienda_fisica
