devolucion_id,pedido_id,sucursal_id,producto_id,motivo,monto_reembolso,fecha_devolucion
D01154,PED014138,S37,P02171,garantia,3295.56,2026-02-07
D02051,PED007248,S37,P02753,garantia,5343.82,2026-08-13
D02907,PED003075,S26,P02475,producto_dañado_en_transporte,7370.78,2026-04-07
D03988,PED015337,S19,P02788,producto_defectuoso,4456.96,2026-03-01
D01448,PED005851,S09,P02769,producto_dañado_en_transporte,4311.2,2026-03-17
D02778,PED007436,S12,P02829,no_cumple_expectativas,2806.19,2026-05-10
D01558,PED006686,S14,P02153,garantia,7995.77,2026-04-14
D03252,PED012827,S29,P01509,producto_dañado_en_transporte,3491.52,2026-02-21
D03063,PED002104,S12,P01088,envio_incorrecto,6236.08,2026-04-26
D00989,PED004533,S16,P02455,garantia,5826.01,2026-06-06
D02583,PED015273,S07,P01871,cambio_de_opinion,1372.95,2026-05-07
D03564,PED004550,S07,P02924,garantia,6656.81,2026-02-09
D01029,PED006436,S18,P02809,cambio_de_opinion,7350.97,2026-07-13
D03965,PED006285,S25,P01591,producto_dañado_en_transporte,7536.8,2026-01-06
D03940,PED006394,S31,P01943,cambio_de_opinion,2342.07,2026-02-15
D01813,PED008544,S02,P02084,producto_defectuoso,7963.21,2026-04-14
D02971,PED001432,S06,P02380,envio_incorrecto,4486.9,2026-01-28
D03318,PED019552,S24,P01703,envio_incorrecto,7536.75,2026-01-18
D03184,PED007105,S34,P02014,producto_defectuoso,6567.45,2026-01-11
D02317,PED005905,S36,P02505,producto_defectuoso,2003.83,2026-01-09
D00812,PED006621,S31,P00466,garantia,1597.48,2026-08-26
D02483,PED004667,S20,P00346,producto_dañado_en_transporte,2483.93,2026-08-12
D00079,PED018677,S14,P02220,envio_incorrecto,338.4,2026-05-22
D01161,PED005052,S34,P01230,cambio_de_opinion,3265.51,2026-05-06
D01105,PED009793,S21,P00226,envio_incorrecto,7722.67,2026-01-25
D01246,PED013797,S09,P02289,no_cumple_expectativas,6643.8,2026-07-24
D00445,PED016946,S32,P02539,no_cumple_expectativas,2965.12,2026-06-13
D03832,PED014431,S40,P01544,cambio_de_opinion,2150.76,2026-06-08
D01099,PED002511,S24,P02179,envio_incorrecto,2320.71,2026-01-17
D00548,PED017618,S31,P00397,envio_incorrecto,1340.67,2026-01-06
D03938,PED000845,S10,P01266,producto_defectuoso,6693.49,2026-02-03
D00838,PED012816,S28,P00011,garantia,6824.51,2026-02-10
D00060,PED011840,S20,P01556,producto_defectuoso,3425.38,2026-08-14
D02388,PED015841,S36,P97771,producto_dañado_en_transporte,559.17,2026-08-06
D00238,PED008739,S33,P02557,garantia,6195.38,2026-01-13
D03684,PED002360,S08,P02291,garantia,1354.65,2026-06-08
D00195,PED007468,S29,P02234,producto_dañado_en_transporte,4860.65,2026-04-12
D03644,PED010400,S39,P02877,producto_defectuoso,503.8,2026-04-11
D01111,PED017441,S32,P00714,no_cumple_expectativas,-6639.58,2026-01-15
D01082,PED009906,S07,P00831,garantia,3385.07,2026-02-13
D00425,PED007037,S17,P02498,cambio_de_opinion,1181.86,2026-07-10
D02381,PED016754,S02,P02959,no_cumple_expectativas,5034.92,2026-06-12
D02307,PED004134,S20,P01051,producto_defectuoso,911.21,2026-07-02
D01132,PED011819,S08,P01449,producto_dañado_en_transporte,5108.12,2026-02-03
D00276,PED019006,S23,P02799,no_cumple_expectativas,847.0,2026-08-15
D00487,PED018376,S13,P02792,envio_incorrecto,2375.83,2026-06-16
D01538,PED012997,S07,P02296,producto_defectuoso,2175.51,2026-04-11
D01800,PED017173,S40,P02419,no_cumple_expectativas,1002.82,2026-03-20
D01850,PED002178,S38,P02818,garantia,3326.97,2026-01-02
D03563,PED009987,S04,P00900,cambio_de_opinion,5624.7,2026-07-12
D03717,PED013950,S17,P02724,envio_incorrecto,2979.42,2026-06-15
D02309,PED006589,S36,P00924,cambio_de_opinion,3977.66,2026-06-03
D01093,PED014799,S40,P00204,producto_defectuoso,6470.92,2026-01-23
D02126,PED018751,S30,P02138,producto_defectuoso,4338.04,2026-07-21
D01840,PED017110,S18,P00485,cambio_de_opinion,3170.3,2026-08-18
D03819,PED001185,S22,P00623,producto_defectuoso,2532.15,2026-05-12
D03045,PED000044,S40,P00505,no_cumple_expectativas,3770.47,2026-04-08
D01676,PED015342,S39,P02326,producto_dañado_en_transporte,6719.07,2026-08-26
D02261,PED007128,S23,P02438,cambio_de_opinion,1007.75,2026-05-10
D01603,PED019224,S12,P02611,garantia,4888.28,2026-06-08
D02675,PED004494,S33,P00291,envio_incorrecto,3630.93,2026-04-04
D02673,PED005157,S30,P02865,envio_incorrecto,3677.81,2026-01-08
D03050,PED007855,S16,P00181,envio_incorrecto,1984.86,2026-05-07
D03075,PED019121,S37,P01751,,7579.49,2026-01-08
D01299,PED009579,S14,P00934,envio_incorrecto,4114.53,2026-02-10
D02432,PED019313,S18,P02161,envio_incorrecto,6303.37,2026-02-10
D01382,PED003607,S14,P02085,producto_dañado_en_transporte,4840.18,2026-04-09
D00433,PED003426,S10,P00051,producto_dañado_en_transporte,2793.86,2026-05-06
D00678,PED019872,S01,P02443,producto_defectuoso,6687.76,2026-02-23
D01736,PED012265,S40,P02786,no_cumple_expectativas,7901.47,2026-02-20
D03069,PED000274,S36,P00477,envio_incorrecto,1460.8,2026-02-08
D00242,PED011365,S08,P02292,producto_defectuoso,3298.68,2026-06-09
D00311,PED001414,S27,P01225,no_cumple_expectativas,4006.04,2026-07-08
D03448,PED002256,S27,P02587,garantia,6399.53,2026-02-16
D01475,PED006206,S01,P00132,no_cumple_expectativas,4567.72,2026-04-06
D00084,PED000324,S15,P01138,garantia,2201.23,2026-04-04
D01771,PED016759,S01,P01902,producto_dañado_en_transporte,2401.47,2026-02-26
D01707,PED004388,S14,P01091,envio_incorrecto,1473.32,2026-08-06
D00365,PED007855,S30,P00174,producto_dañado_en_transporte,684.61,2026-08-07
D01743,PED019406,S33,P00427,cambio_de_opinion,5231.24,2026-05-22
D00769,PED019283,S09,P00083,cambio_de_opinion,1055.06,2026-02-25
D00748,PED016449,S10,P02424,envio_incorrecto,341.08,2026-05-09
D02407,PED002345,S07,P00610,cambio_de_opinion,1901.45,2026-05-04
D03629,PED016319,S40,P00990,envio_incorrecto,1815.52,2026-08-02
D01241,PED014307,S21,P02385,envio_incorrecto,4448.02,2026-06-17
D03043,PED019534,S39,P02075,producto_defectuoso,7652.45,2026-06-27
D02970,PED017232,S25,P00635,producto_dañado_en_transporte,1269.47,2026-05-16
D00670,PED015762,S07,P02539,producto_dañado_en_transporte,1744.09,2026-03-18
D01461,PED010635,S37,P01573,producto_dañado_en_transporte,2950.43,2026-01-10
D02710,PED015510,S01,P01902,envio_incorrecto,4359.39,2026-07-04
D00480,PED010195,S05,P00907,cambio_de_opinion,4176.06,2026-06-04
D03775,PED015850,S39,P00328,cambio_de_opinion,7064.88,2026-08-22
D01499,PED002573,S28,P00290,no_cumple_expectativas,1537.62,2026-01-15
D02234,PED000398,S38,P02618,producto_dañado_en_transporte,2616.08,2026-05-03
D01059,PED014974,S19,P02033,envio_incorrecto,934.8,2026-02-17
D00234,PED011197,S14,P02157,no_cumple_expectativas,3661.42,2026-08-06
D00666,PED004780,S01,P00271,producto_dañado_en_transporte,1909.82,2026-06-07
D00379,PED011644,S30,P00709,producto_defectuoso,3647.34,2026-02-19
D04000,PED011209,S06,P00934,producto_defectuoso,2957.25,2026-05-23
D02399,PED006711,S38,P01113,producto_dañado_en_transporte,7894.91,2026-06-23
D00046,PED001870,S18,P01525,envio_incorrecto,4907.76,2026-02-10
D01463,PED010171,S37,P02129,cambio_de_opinion,2791.58,2026-07-13
D01035,PED005030,S33,P01084,envio_incorrecto,7822.53,2026-05-07
D00722,PED000562,S13,P00751,cambio_de_opinion,4374.74,2026-04-23
D03114,PED019311,S18,P01358,cambio_de_opinion,3371.83,2026-02-28
D02344,PED014833,S29,P01628,garantia,3084.39,2026-04-11
D01002,PED018535,S17,P02864,envio_incorrecto,2425.78,2026-02-04
D02469,PED003240,S03,P02782,envio_incorrecto,3275.07,2026-06-04
D02885,PED001801,S24,P01246,,7337.35,2026-04-01
D00363,PED001463,S40,P00993,no_cumple_expectativas,5278.8,2026-03-26
D00224,PED013557,S22,P02856,cambio_de_opinion,6064.03,2026-07-16
D01238,PED005436,S25,P00467,producto_defectuoso,6289.04,2026-06-21
D03507,PED012161,S19,P02758,producto_dañado_en_transporte,7827.42,2026-05-27
D03365,PED008374,S11,P00077,no_cumple_expectativas,4335.82,2026-07-23
D02105,PED012934,S07,P01241,garantia,5795.96,2026-01-13
D02918,PED015981,S20,P01636,envio_incorrecto,6154.03,2026-08-20
D01304,PED018943,S40,P00240,envio_incorrecto,7347.83,2026-06-10
D01384,PED013217,S07,P01769,garantia,7528.76,2026-06-06
D02128,PED010160,S16,P01878,cambio_de_opinion,3949.7,2026-01-22
D03427,PED010176,S02,P02870,,7658.68,2026-01-11
D02456,PED014422,S32,P01973,envio_incorrecto,1809.23,2026-04-20
D01458,PED009087,S31,P02795,producto_dañado_en_transporte,2810.96,2026-08-13
D03237,PED018784,S12,P00212,producto_dañado_en_transporte,6272.96,2026-07-17
D03466,PED002052,S32,P00222,producto_defectuoso,178.85,2026-05-18
D02494,PED016832,S17,P01855,envio_incorrecto,5315.42,2026-04-11
D03563,PED009987,S04,P00900,cambio_de_opinion,5624.7,2026-07-12
D00850,PED004893,S05,P00203,garantia,2959.08,2026-05-07
D00874,PED010947,S12,P01152,cambio_de_opinion,7085.44,2026-06-22
D00404,PED006431,S02,P01433,,1628.96,2026-04-27
D03566,PED000290,S06,P01324,producto_defectuoso,831.92,2026-08-26
D01473,PED007836,S40,P01510,producto_dañado_en_transporte,3328.36,2026-01-03
D00949,PED014790,S08,P02326,no_cumple_expectativas,3790.29,2026-06-14
D03891,PED009232,S33,P01466,producto_dañado_en_transporte,276.78,2026-05-11
D01376,PED007397,S19,P02958,producto_dañado_en_transporte,2018.48,2026-06-15
D03724,PED009111,S38,P01253,envio_incorrecto,3208.39,2026-03-12
D00007,PED012940,S19,P00770,cambio_de_opinion,3569.11,2026-02-25
D01554,PED017572,S26,P02477,producto_dañado_en_transporte,3253.62,2026-05-08
D03497,PED015059,S24,P01422,producto_defectuoso,1834.53,2026-06-14
D01760,PED006920,S20,P00688,producto_dañado_en_transporte,2239.83,2026-01-06
D01028,PED007345,S13,P01189,,7660.4,2026-05-08
D00490,PED005677,S17,P01372,garantia,2736.4,2026-06-15
D03093,PED018548,S05,P00988,cambio_de_opinion,6097.09,2026-03-15
D00961,PED003753,S37,P00740,no_cumple_expectativas,2011.5,2026-02-01
D01222,PED014344,S17,P01032,cambio_de_opinion,6742.98,2026-08-21
D03306,PED016195,S04,P02239,producto_defectuoso,6618.23,2026-03-25
D00196,PED016301,S05,P02618,producto_defectuoso,3942.34,2026-07-03
D00482,PED000582,S03,P00742,garantia,1046.49,2026-07-10
D00162,PED016205,S17,P01293,producto_defectuoso,905.58,2026-06-01
D03964,PED012463,S30,P00917,garantia,433.67,2026-05-24
D01768,PED012861,S06,P02521,garantia,3566.21,2026-05-09
D00405,PED013624,S18,P02903,no_cumple_expectativas,4982.4,2026-02-20
D00509,PED014890,S26,P00968,producto_defectuoso,1931.67,2026-02-17
D01058,PED015775,S30,P02443,cambio_de_opinion,6073.81,2026-02-12
D03478,PED004335,S28,P02206,cambio_de_opinion,3082.2,2026-02-25
D02276,PED014056,S12,P00536,no_cumple_expectativas,3129.98,2026-06-03
D00845,PED004085,S12,P01879,producto_defectuoso,6686.55,2026-05-26
D00488,PED003231,S07,P01795,no_cumple_expectativas,7223.28,2026-08-01
D03299,PED017711,S28,P02597,no_cumple_expectativas,2327.68,2026-01-25
D02162,PED016610,S18,P01168,no_cumple_expectativas,-557.48,2026-07-15
D02802,PED010148,S11,P02362,cambio_de_opinion,2411.52,2026-02-09
D03990,PED012010,S26,P02659,garantia,2677.22,2026-05-05
D01324,PED014698,S21,P00990,producto_defectuoso,6673.24,2026-03-20
D02518,PED006423,S10,P02992,no_cumple_expectativas,1998.93,2026-06-03
D01038,PED009155,S20,P01733,cambio_de_opinion,5029.3,2026-04-11
D01211,PED017684,S11,P00846,garantia,1735.56,2026-07-10
D02107,PED016006,S17,P00271,,583.03,2026-06-04
D02877,PED017137,S39,P02346,cambio_de_opinion,7671.64,2026-02-08
D03946,PED009331,S01,P00569,producto_defectuoso,1164.3,2026-03-24
D03175,PED003129,S14,P01407,cambio_de_opinion,6728.4,2026-06-24
D03364,PED016173,S23,P00593,garantia,4936.23,2026-01-21
D01298,PED009058,S01,P00431,producto_dañado_en_transporte,3623.81,2026-08-19
D02429,PED000459,S32,P01882,garantia,5258.49,2026-06-21
D03067,PED007566,S21,P00962,,7790.72,2026-01-09
D00883,PED002510,S30,P02751,producto_defectuoso,2026.29,2026-03-15
D01166,PED011308,S13,P01888,envio_incorrecto,6234.19,2026-07-26
D02104,PED009475,S19,P02326,producto_dañado_en_transporte,862.26,2026-02-13
D02176,PED000815,S21,P01686,cambio_de_opinion,4862.14,2026-07-20
D03810,PED011779,S10,P01122,garantia,3822.29,2026-06-26
D02553,PED019281,S25,P00365,no_cumple_expectativas,6016.3,2026-04-04
D01907,PED006766,S06,P02700,envio_incorrecto,3688.18,2026-01-23
D02360,PED015916,S11,P02556,garantia,5604.83,2026-08-28
D03628,PED012543,S26,P00238,producto_dañado_en_transporte,2933.38,2026-04-19
D03215,PED010680,S05,P00307,no_cumple_expectativas,3950.49,2026-04-20
D03414,PED003124,S19,P02450,envio_incorrecto,5060.8,2026-08-09
D00050,PED019696,S36,P01294,envio_incorrecto,5812.28,2026-06-06
D00316,PED018823,S23,P01061,garantia,566.6,2026-06-22
D00541,PED004059,S28,P00105,producto_dañado_en_transporte,5170.7,2026-03-16
D02600,PED002349,S22,P02529,envio_incorrecto,5887.45,2026-06-13
D01446,PED005313,S02,P97976,garantia,4782.9,2026-03-25
D01277,PED015834,S28,P00425,cambio_de_opinion,767.08,2026-08-06
D02801,PED019712,S14,P00482,producto_defectuoso,6841.86,2026-03-24
D00506,PED003578,S07,P00584,producto_dañado_en_transporte,4700.97,2026-07-14
D01963,PED005987,S16,P01676,producto_dañado_en_transporte,7620.37,2026-02-15
D03688,PED019891,S34,P02149,no_cumple_expectativas,3900.64,2026-06-28
D01364,PED008001,S28,P02693,producto_defectuoso,2397.08,2026-01-25
D02348,PED000007,S04,P00618,no_cumple_expectativas,3900.85,2026-04-09
D01887,PED013830,S31,P00959,cambio_de_opinion,5120.23,2026-01-18
D00063,PED005045,S37,P00814,garantia,273.65,2026-05-22
D01713,PED001591,S33,P00720,producto_defectuoso,4945.18,2026-07-19
D02944,PED005352,S37,P00376,producto_dañado_en_transporte,6618.49,2026-04-23
D01368,PED011797,S32,P01903,envio_incorrecto,5961.85,2026-07-09
D03896,PED010043,S39,P02890,no_cumple_expectativas,429.65,2026-02-19
D00158,PED001895,S04,P01546,no_cumple_expectativas,3841.46,2026-07-10
D03165,PED008457,S11,P01977,producto_defectuoso,2985.26,2026-01-22
D01142,PED013997,S21,P01012,envio_incorrecto,497.8,2026-08-25
D02610,PED009386,S38,P02269,garantia,751.24,2026-01-11
D03270,PED006918,S37,P00189,no_cumple_expectativas,7161.48,2026-05-27
D00498,PED014269,S32,P02441,producto_defectuoso,4067.93,2026-08-05
D00380,PED016451,S31,P02858,garantia,1699.84,2026-06-28
D00985,PED015333,S22,P00170,envio_incorrecto,3684.57,2026-08-14
D03385,PED017299,S19,P01772,garantia,5407.52,2026-03-01
D01616,PED003851,S22,P00716,garantia,5407.51,2026-03-11
D00840,PED009591,S28,P00394,garantia,1532.83,2026-02-07
D02102,PED000157,S31,P01164,no_cumple_expectativas,5598.1,2026-02-11
D00707,PED007328,S27,P00722,cambio_de_opinion,7684.03,2026-07-20
D02908,PED001520,S19,P01688,producto_dañado_en_transporte,2382.22,2026-06-12
D00466,PED015745,S28,P01653,producto_defectuoso,4353.75,2026-01-06
D02019,PED011901,S29,P00714,no_cumple_expectativas,4186.31,2026-03-11
D02055,PED005232,S04,P01246,producto_dañado_en_transporte,311.51,2026-02-06
D02836,PED003204,S34,P01889,cambio_de_opinion,3179.14,2026-01-28
D00729,PED011555,S07,P01915,producto_dañado_en_transporte,3527.12,2026-06-14
D02177,PED019241,S07,P00393,envio_incorrecto,5685.08,2026-07-02
D02216,PED013608,S01,P00727,producto_dañado_en_transporte,4515.76,2026-08-12
D00340,PED013104,S15,P02017,no_cumple_expectativas,898.13,2026-06-11
D01481,PED001166,S36,P02214,producto_dañado_en_transporte,-6341.22,2026-01-09
D02909,PED009414,S27,P02257,producto_dañado_en_transporte,3517.97,2026-04-19
D02847,PED019637,S10,P01212,no_cumple_expectativas,247.96,2026-07-17
D03536,PED017005,S15,P00449,cambio_de_opinion,7056.1,2026-07-23
D03355,PED001881,S16,P00416,producto_defectuoso,4638.58,2026-05-10
D02403,PED005439,S37,P00595,cambio_de_opinion,7784.32,2026-06-28
D01237,PED005735,S12,P00649,producto_defectuoso,7183.09,2026-05-17
D03005,PED005132,S06,P00242,envio_incorrecto,5170.54,2026-01-04
D00299,PED009692,S13,P00760,envio_incorrecto,4221.42,2026-08-12
D02615,PED007135,S19,P00085,cambio_de_opinion,2768.08,2026-07-18
D01886,PED001841,S07,P00802,producto_dañado_en_transporte,3085.62,2026-04-28
D02686,PED011927,S34,P01388,cambio_de_opinion,2330.72,2026-03-15
D02232,PED017857,S33,P01181,producto_dañado_en_transporte,6818.97,2026-04-06
D03791,PED017881,S23,P01316,envio_incorrecto,7390.89,2026-08-21
D01721,PED004684,S33,P00408,garantia,5197.29,2026-06-23
D01998,PED004766,S40,P01506,garantia,4272.91,2026-05-07
D03676,PED004008,S07,P00558,producto_defectuoso,1161.77,2026-01-03
D02257,PED008558,S07,P01146,envio_incorrecto,6127.25,2026-06-06
D00286,PED016374,S10,P00452,envio_incorrecto,5736.31,2026-08-09
D02125,PED004022,S31,P01023,cambio_de_opinion,1806.52,2026-07-13
D02145,PED016686,S11,P01300,cambio_de_opinion,2937.45,2026-03-07
D02304,PED013606,S03,P97342,envio_incorrecto,5166.06,2026-01-27
D02620,PED019956,S28,P97852,cambio_de_opinion,-7650.49,2026-03-25
D00927,PED002758,S16,P00496,cambio_de_opinion,4037.65,2026-06-17
D02736,PED009048,S04,P02795,producto_dañado_en_transporte,2867.18,2026-03-16
D00100,PED010293,S35,P00140,producto_defectuoso,3644.97,2026-08-17
D00904,PED009885,S33,P01495,garantia,1279.93,2026-08-07
D02698,PED012039,S01,P02835,producto_dañado_en_transporte,7778.82,2026-04-20
D00806,,S08,P00578,producto_dañado_en_transporte,6036.14,2026-02-02
D02614,PED016794,S18,P00630,envio_incorrecto,5090.99,2026-08-27
D00304,PED002380,S04,P01860,garantia,5243.73,2026-02-03
D01573,PED015342,S04,P02339,envio_incorrecto,-6051.85,2026-02-04
D02773,PED007693,S20,P01538,no_cumple_expectativas,5234.65,2026-04-18
D02464,PED017864,S06,P02674,envio_incorrecto,5333.23,2026-06-09
D03630,PED004056,S25,P01190,garantia,4710.14,2026-04-09
D03064,PED001700,S14,P01870,garantia,3697.75,2026-04-12
D02179,PED013244,S18,P00727,producto_defectuoso,698.08,2026-05-13
D02415,,S38,P02055,cambio_de_opinion,1087.87,2026-03-11
D02062,PED003055,S31,P02095,envio_incorrecto,6016.59,2026-08-03
D02006,PED000955,S16,P02922,garantia,892.65,2026-01-25
D03707,PED018259,S28,P00397,producto_dañado_en_transporte,4298.2,2026-02-20
D00575,PED016187,S36,P02567,no_cumple_expectativas,7979.84,2026-04-21
D02767,PED007976,S31,P02669,garantia,-662.71,2026-02-02
D01672,PED002572,S28,P00659,producto_defectuoso,4315.35,2026-05-17
D01748,PED009002,S15,P01085,producto_dañado_en_transporte,-704.08,2026-05-07
D01495,PED019331,S21,P02814,envio_incorrecto,1503.05,2026-03-24
D01997,PED011615,S40,P00862,garantia,3878.33,2026-03-18
D03550,PED007631,S14,P01427,producto_dañado_en_transporte,1563.6,2026-01-19
D01733,PED012460,S29,P00963,no_cumple_expectativas,6890.54,2026-05-22
D00570,PED012977,S28,P96048,producto_dañado_en_transporte,3260.18,2026-08-25
D01544,PED009833,S08,P02164,cambio_de_opinion,7418.32,2026-04-28
D03267,PED014421,S37,P00287,garantia,7231.56,2026-04-23
D00696,PED003855,S20,P02402,cambio_de_opinion,5529.66,2026-03-28
D02799,PED001753,S33,P00305,garantia,3120.6,2026-05-05
D02760,PED003606,S06,P01221,envio_incorrecto,3606.69,2026-03-02
D03034,PED013471,S22,P01819,producto_defectuoso,7379.9,2026-02-03
D01918,PED009878,S26,P02200,garantia,5747.78,2026-02-05
D03057,PED018661,S14,P00285,envio_incorrecto,5777.11,2026-08-06
D02472,PED005957,S09,P00041,envio_incorrecto,3882.36,2026-07-07
D02558,PED015934,S22,P00685,producto_defectuoso,1348.84,2026-03-22
D03028,PED013196,S22,P01492,producto_defectuoso,5444.09,2026-06-18
D01933,PED017166,S29,P00760,no_cumple_expectativas,5103.13,2026-05-07
D02804,PED009513,S24,P02813,producto_dañado_en_transporte,324.49,2026-01-04
D03911,PED006307,S39,P01118,producto_defectuoso,1537.4,2026-02-11
D01882,PED016275,S19,P01395,no_cumple_expectativas,6555.68,2026-08-23
D00601,PED001526,S25,P01710,garantia,1190.78,2026-06-22
D00247,PED019140,S12,P99019,producto_dañado_en_transporte,4969.67,2026-07-12
D00940,PED003465,S40,P00723,envio_incorrecto,6402.65,2026-02-06
D00235,PED005638,S22,P02306,garantia,1473.79,2026-07-16
D01787,PED006072,S27,P01119,no_cumple_expectativas,5646.62,2026-02-03
D02594,PED003787,S22,P00264,garantia,552.42,2026-03-14
D01702,PED006668,S06,P01000,no_cumple_expectativas,404.75,2026-03-18
